r1,r2,score
input.rutfua1.gz,input.citri1.gz,0.2106467149303078
input.citri1.gz,input.rutfua2.gz,0.20691344634765932
input.rutfua2.gz,input.citri1.gz,0.20691344634765932
input.citri1.gz,input.siems1.gz,0.16861421367585008
input.siems1.gz,input.citri1.gz,0.16861421367585008
input.citri1.gz,input.siems2.gz,0.1716313266286577
input.siems2.gz,input.citri1.gz,0.1716313266286577
input.citri1.gz,input.topic3.gz,0.17673240857168668
input.topic3.gz,input.citri1.gz,0.17673240857168668
input.citri1.gz,input.virtu1.gz,0.16991273521610095
input.virtu1.gz,input.citri1.gz,0.16991273521610095
input.citri1.gz,input.vtc2s2.gz,0.2243946912119103
input.vtc2s2.gz,input.citri1.gz,0.2243946912119103
input.citri1.gz,input.vtc5s2.gz,0.22771581114475023
input.vtc5s2.gz,input.citri1.gz,0.22771581114475023
input.citri1.gz,input.westp1.gz,0.22406469425088674
input.westp1.gz,input.citri1.gz,0.22406469425088674
input.citri1.gz,input.xerox3.gz,0.19644393442877045
input.xerox3.gz,input.citri1.gz,0.19644393442877045
input.citri1.gz,input.xerox4.gz,0.1783867501900119
input.xerox4.gz,input.citri1.gz,0.1783867501900119
input.citri2.gz,input.citya1.gz,0.21422495237840203
input.citya1.gz,input.citri2.gz,0.21422495237840203
input.citri2.gz,input.citya2.gz,0.1890251482861019
input.citya2.gz,input.citri2.gz,0.1890251482861019
input.citri2.gz,input.clarta.gz,0.17900317587292425
input.clarta.gz,input.citri2.gz,0.17900317587292425
input.citri2.gz,input.clartm.gz,0.187476973718524
input.clartm.gz,input.citri2.gz,0.187476973718524
input.citri2.gz,input.crnlea.gz,0.1814972193670182
input.crnlea.gz,input.citri2.gz,0.1814972193670182
input.citri2.gz,input.crnlla.gz,0.18583698635504803
input.crnlla.gz,input.citri2.gz,0.18583698635504803
input.citri2.gz,input.dortd1.gz,0.1670899897015296
input.dortd1.gz,input.citri2.gz,0.1670899897015296
input.citri2.gz,input.dortd2.gz,0.16873740695816575
input.dortd2.gz,input.citri2.gz,0.16873740695816575
input.citri2.gz,input.erima1.gz,0.15948362324715276
input.erima1.gz,input.citri2.gz,0.15948362324715276
input.citri2.gz,input.eth001.gz,0.1665816957688261
input.eth001.gz,input.citri2.gz,0.1665816957688261
input.citri2.gz,input.eth002.gz,0.17479568018456684
input.eth002.gz,input.citri2.gz,0.17479568018456684
input.citri2.gz,input.inq101.gz,0.21267089800525718
input.inq101.gz,input.citri2.gz,0.21267089800525718
input.citri2.gz,input.inq102.gz,0.2306065491507443
input.inq102.gz,input.citri2.gz,0.2306065491507443
input.citri2.gz,input.lsia0mf.gz,0.1600398387606865
input.lsia0mf.gz,input.citri2.gz,0.1600398387606865
input.citri2.gz,input.lsia0mw2.gz,0.16089658267568455
input.lsia0mw2.gz,input.citri2.gz,0.16089658267568455
input.citri2.gz,input.nyuir1.gz,0.19104680407132826
input.nyuir1.gz,input.citri2.gz,0.19104680407132826
input.citri2.gz,input.nyuir2.gz,0.19119983229448875
input.nyuir2.gz,input.citri2.gz,0.19119983229448875
input.citri2.gz,input.padre2.gz,0.1650497484899191
input.padre2.gz,input.citri2.gz,0.1650497484899191
input.citri2.gz,input.pircs1.gz,0.20029214579323135
input.pircs1.gz,input.citri2.gz,0.20029214579323135
input.citri2.gz,input.pircs2.gz,0.18783751408288452
input.pircs2.gz,input.citri2.gz,0.18783751408288452
input.citri2.gz,input.rutfua1.gz,0.18716356220921912
input.rutfua1.gz,input.citri2.gz,0.18716356220921912
input.citri2.gz,input.rutfua2.gz,0.18373787696039665
input.rutfua2.gz,input.citri2.gz,0.18373787696039665
input.citri2.gz,input.siems1.gz,0.16062566519276322
input.siems1.gz,input.citri2.gz,0.16062566519276322
input.citri2.gz,input.siems2.gz,0.16195462400404229
input.siems2.gz,input.citri2.gz,0.16195462400404229
input.citri2.gz,input.topic3.gz,0.16308497719918774
